dataset,model,time,LR,batch_size,best_last_RMSE,best_overall_RMSE,score,windowsize,d_model,dropout,kernal_size,kernal_stride,train,total_params,train_average_time,test_average_time,savepath,resume,resumepath,info
DS01,DA_LSTM,20251115-132219,1e-05,32,24.330936599012873,24.330936599012873,10.897125080058416,60,64,0.1,3,1,True,4846,8.740568218231202,2.0703861713409424,./logs/DS01/DA_LSTM/exp11,False,,DA_LSTM baseline
DS01,DA_LSTM,20251115-134520,1e-06,32,38.2134327621181,38.2134327621181,35.98112545969552,60,64,0.1,3,1,True,4846,8.651257546742757,2.0180392265319824,./logs/DS01/DA_LSTM/exp12,False,,DA_LSTM baseline
DS03,DA_LSTM,20251115-135124,0.0001,32,8.258836290399532,8.258836290399532,0.9159193978284125,40,64,0.1,3,1,True,4846,9.18251417704991,2.801816701889038,./logs/DS03/DA_LSTM/exp0,False,,DA_LSTM baseline
DS03,DA_LSTM,20251115-140323,5e-05,32,8.20641106452029,8.20641106452029,0.9291840618302841,40,64,0.1,3,1,True,4846,9.59038764151974,3.2244627475738525,./logs/DS03/DA_LSTM/exp1,False,,DA_LSTM baseline
DS03,DA_LSTM,20251115-142838,1e-05,32,16.730392795290147,16.730392795290147,3.889827789298883,40,64,0.1,3,1,True,4846,9.499765915870666,3.006594657897949,./logs/DS03/DA_LSTM/exp2,False,,DA_LSTM baseline
DS03,DA_LSTM,20251115-145334,1e-06,32,28.13940654346244,28.13940654346244,12.463838654076485,40,64,0.1,3,1,True,4846,9.368860448201497,3.0505101680755615,./logs/DS03/DA_LSTM/exp3,False,,DA_LSTM baseline
DS03,DA_LSTM,20251115-145837,0.0001,32,8.678162863648808,8.678162863648808,0.9892721781958742,50,64,0.1,3,1,True,4846,9.72045941706057,2.9357664585113525,./logs/DS03/DA_LSTM/exp4,False,,DA_LSTM baseline
DS03,DA_LSTM,20251115-151229,5e-05,32,7.856259020071293,7.856259020071293,0.8608685510386277,50,64,0.1,3,1,True,4846,9.721324920654297,3.2750444412231445,./logs/DS03/DA_LSTM/exp5,False,,DA_LSTM baseline
DS03,DA_LSTM,20251115-153852,1e-05,32,16.499864618171994,16.499864618171994,3.804214182708062,50,64,0.1,3,1,True,4846,9.926221078236898,3.0512166023254395,./logs/DS03/DA_LSTM/exp6,False,,DA_LSTM baseline
DS03,DA_LSTM,20251115-160438,1e-06,32,28.12016669530655,28.12016669530655,12.43787670468236,50,64,0.1,3,1,True,4846,9.678344650268555,3.103971481323242,./logs/DS03/DA_LSTM/exp7,False,,DA_LSTM baseline
DS03,DA_LSTM,20251115-161127,0.0001,32,8.136220679506977,8.136220679506977,0.8946947566491424,60,64,0.1,3,1,True,4846,10.038278539975485,3.3088979721069336,./logs/DS03/DA_LSTM/exp8,False,,DA_LSTM baseline
DS03,DA_LSTM,20251115-162119,5e-05,32,8.585926330067233,8.585926330067233,0.9745925026859268,60,64,0.1,3,1,True,4846,9.94005916736744,3.3353257179260254,./logs/DS03/DA_LSTM/exp9,False,,DA_LSTM baseline
DS03,DA_LSTM,20251115-164720,1e-05,32,16.597098193069282,16.597098193069282,3.8092386213013842,60,64,0.1,3,1,True,4846,9.766445174217225,3.130443572998047,./logs/DS03/DA_LSTM/exp10,False,,DA_LSTM baseline
DS03,DA_LSTM,20251115-171346,1e-06,32,28.076431218712003,28.076431218712003,12.376894277728542,60,64,0.1,3,1,True,4846,9.921635799407959,3.256263017654419,./logs/DS03/DA_LSTM/exp11,False,,DA_LSTM baseline
DS05,DA_LSTM,20251115-171925,0.0001,32,8.075649386429642,8.075649386429642,0.9679419974715657,40,64,0.1,3,1,True,4846,7.623196053504944,1.9567458629608154,./logs/DS05/DA_LSTM/exp0,False,,DA_LSTM baseline
DS05,DA_LSTM,20251115-173253,5e-05,32,8.005320154830333,8.005320154830333,1.014933161780792,40,64,0.1,3,1,True,4846,7.309284256499948,1.8880283832550049,./logs/DS05/DA_LSTM/exp1,False,,DA_LSTM baseline
DS05,DA_LSTM,20251115-175226,1e-05,32,12.021994333350682,12.021994333350682,1.9704580484858663,40,64,0.1,3,1,True,4846,7.347302168210348,1.8823230266571045,./logs/DS05/DA_LSTM/exp2,False,,DA_LSTM baseline
DS05,DA_LSTM,20251115-181212,1e-06,32,38.263080549373065,38.263080549373065,38.81777318058558,40,64,0.1,3,1,True,4846,7.423737117449442,2.2481563091278076,./logs/DS05/DA_LSTM/exp3,False,,DA_LSTM baseline
DS05,DA_LSTM,20251115-181721,0.0001,32,8.346462063581603,8.346462063581603,1.0628926016453388,50,64,0.1,3,1,True,4846,7.526543001333873,1.974217414855957,./logs/DS05/DA_LSTM/exp4,False,,DA_LSTM baseline
DS05,DA_LSTM,20251115-182758,5e-05,32,8.112961000428642,8.112961000428642,1.0248797917933847,50,64,0.1,3,1,True,4846,7.639587458077964,1.8894445896148682,./logs/DS05/DA_LSTM/exp5,False,,DA_LSTM baseline
DS05,DA_LSTM,20251115-184817,1e-05,32,11.841253217678126,11.841253217678126,1.8902893033857346,50,64,0.1,3,1,True,4846,7.639068284034729,1.8230032920837402,./logs/DS05/DA_LSTM/exp6,False,,DA_LSTM baseline
DS05,DA_LSTM,20251115-190841,1e-06,32,38.30232516666625,38.30232516666625,38.94123855158157,50,64,0.1,3,1,True,4846,7.653748814264933,1.9421112537384033,./logs/DS05/DA_LSTM/exp7,False,,DA_LSTM baseline
DS05,DA_LSTM,20251115-191635,0.0001,32,7.498562456925195,7.498562456925195,0.8917453466218209,60,64,0.1,3,1,True,4846,7.689615820135389,2.089139461517334,./logs/DS05/DA_LSTM/exp8,False,,DA_LSTM baseline
DS05,DA_LSTM,20251115-192540,5e-05,32,8.529300843510988,8.529300843510988,1.159002931996249,60,64,0.1,3,1,True,4846,7.792412001639605,1.938239336013794,./logs/DS05/DA_LSTM/exp9,False,,DA_LSTM baseline
DS05,DA_LSTM,20251115-194624,1e-05,32,11.937794834457367,11.937794834457367,1.9939881164733284,60,64,0.1,3,1,True,4846,7.773775305747986,2.270066261291504,./logs/DS05/DA_LSTM/exp10,False,,DA_LSTM baseline
DS05,DA_LSTM,20251115-200654,1e-06,32,38.24511973142883,38.24511973142883,38.70766042611317,60,64,0.1,3,1,True,4846,7.698666664759318,1.9142396450042725,./logs/DS05/DA_LSTM/exp11,False,,DA_LSTM baseline
DS07,DA_LSTM,20251115-201358,0.0001,32,13.167197603566123,13.167197603566123,1.8431682461291714,40,64,0.1,3,1,True,4846,7.411431541809669,1.7154393196105957,./logs/DS07/DA_LSTM/exp0,False,,DA_LSTM baseline
DS07,DA_LSTM,20251115-202544,5e-05,32,12.78615287385959,12.78615287385959,1.8023801134067219,40,64,0.1,3,1,True,4846,7.2719473706351385,1.9848895072937012,./logs/DS07/DA_LSTM/exp1,False,,DA_LSTM baseline
DS07,DA_LSTM,20251115-204523,1e-05,32,24.191035291399075,24.191035291399075,8.545890368263308,40,64,0.1,3,1,True,4846,7.384952311515808,2.024055242538452,./logs/DS07/DA_LSTM/exp2,False,,DA_LSTM baseline
DS07,DA_LSTM,20251115-210453,1e-06,32,42.84461865082472,42.84461865082472,52.631543420212424,40,64,0.1,3,1,True,4846,7.324933214187622,2.0488510131835938,./logs/DS07/DA_LSTM/exp3,False,,DA_LSTM baseline
DS07,DA_LSTM,20251115-211115,0.0001,32,13.33688169734333,13.33688169734333,1.9115399996320765,50,64,0.1,3,1,True,4846,7.631654813554552,1.8405802249908447,./logs/DS07/DA_LSTM/exp4,False,,DA_LSTM baseline
DS07,DA_LSTM,20251115-212404,5e-05,32,13.236540979693734,13.236540979693734,1.883634214558701,50,64,0.1,3,1,True,4846,7.411556012928486,2.0621745586395264,./logs/DS07/DA_LSTM/exp5,False,,DA_LSTM baseline
DS07,DA_LSTM,20251115-214419,1e-05,32,24.175249025114844,24.175249025114844,8.539159470433724,50,64,0.1,3,1,True,4846,7.5960857168833416,2.231844902038574,./logs/DS07/DA_LSTM/exp6,False,,DA_LSTM baseline
DS07,DA_LSTM,20251115-220438,1e-06,32,42.917293146945084,42.917293146945084,52.95859575707966,50,64,0.1,3,1,True,4846,7.6270739380518595,2.1792829036712646,./logs/DS07/DA_LSTM/exp7,False,,DA_LSTM baseline
DS07,DA_LSTM,20251115-221134,0.0001,32,13.321409950244897,13.321409950244897,1.8848950026001876,60,64,0.1,3,1,True,4846,7.6375516239477665,2.090571880340576,./logs/DS07/DA_LSTM/exp8,False,,DA_LSTM baseline
DS07,DA_LSTM,20251115-222451,5e-05,32,13.43350086147399,13.43350086147399,1.9484132898153033,60,64,0.1,3,1,True,4846,8.014270956101624,2.277250289916992,./logs/DS07/DA_LSTM/exp9,False,,DA_LSTM baseline
DS07,DA_LSTM,20251115-224633,1e-05,32,24.159391016360665,24.159391016360665,8.52317148702819,60,64,0.1,3,1,True,4846,8.159002469380697,1.9277052879333496,./logs/DS07/DA_LSTM/exp10,False,,DA_LSTM baseline
DS07,DA_LSTM,20251115-230745,1e-06,32,42.87367541936536,42.87367541936536,52.713357712259366,60,64,0.1,3,1,True,4846,7.961376908620198,2.734360694885254,./logs/DS07/DA_LSTM/exp11,False,,DA_LSTM baseline
35,DA_LSTM,20251117-084553,0.0001,32,0.15967681658965335,0.15967681658965335,0.340229573835755,50,64,0.1,3,1,True,5422,0.603315696996801,0.05590677261352539,./logs/35/DA_LSTM/exp1,False,,DA_LSTM baseline
35,DA_LSTM,20251117-084730,5e-05,32,0.15909970866034528,0.15909970866034528,0.34114886570298114,50,64,0.1,3,1,True,5422,0.5925508597317863,0.05623888969421387,./logs/35/DA_LSTM/exp2,False,,DA_LSTM baseline
35,DA_LSTM,20251117-085003,1e-05,32,0.2290547644490007,0.2290547644490007,0.31615585820816944,50,64,0.1,3,1,True,5422,0.631416490872701,0.07432126998901367,./logs/35/DA_LSTM/exp3,False,,DA_LSTM baseline
35,DA_LSTM,20251117-085233,1e-06,32,0.43185868262218285,0.43185868262218285,0.17212905385087357,50,64,0.1,3,1,True,5422,0.6066882673899333,0.07384347915649414,./logs/35/DA_LSTM/exp4,False,,DA_LSTM baseline
37,DA_LSTM,20251117-085614,0.0001,32,0.2805842371279114,0.2805842371279114,0.24432558059265394,50,64,0.1,3,1,True,5422,1.5022974491119385,0.18736791610717773,./logs/37/DA_LSTM/exp0,False,,DA_LSTM baseline
37,DA_LSTM,20251117-090048,5e-05,32,0.26733559423072734,0.26733559423072734,0.26345555352765726,50,64,0.1,3,1,True,5422,1.5279009601344233,0.14723777770996094,./logs/37/DA_LSTM/exp1,False,,DA_LSTM baseline
37,DA_LSTM,20251117-090659,1e-05,32,0.22941583169019839,0.22941583169019839,0.29606409810444306,50,64,0.1,3,1,True,5422,1.5371666129430135,0.18514370918273926,./logs/37/DA_LSTM/exp2,False,,DA_LSTM baseline
37,DA_LSTM,20251117-091305,1e-06,32,0.41713718131074506,0.41713718131074506,0.17712222748906278,50,64,0.1,3,1,True,5422,1.5391542673110963,0.14447855949401855,./logs/37/DA_LSTM/exp3,False,,DA_LSTM baseline
40,DA_LSTM,20251117-093308,0.0001,32,0.2944874784641086,0.2944874784641086,0.2528330264224653,50,64,0.1,3,1,True,5422,9.839643973857164,0.16877293586730957,./logs/40/DA_LSTM/exp0,False,,DA_LSTM baseline
40,DA_LSTM,20251117-095649,5e-05,32,0.2817027329215073,0.2817027329215073,0.26859396220374177,50,64,0.1,3,1,True,5422,9.489002512789321,0.24332118034362793,./logs/40/DA_LSTM/exp1,False,,DA_LSTM baseline
40,DA_LSTM,20251117-103123,1e-05,32,0.28294052658369956,0.28294052658369956,0.2862354191403166,50,64,0.1,3,1,True,5422,9.242949231465657,0.22610831260681152,./logs/40/DA_LSTM/exp2,False,,DA_LSTM baseline
40,DA_LSTM,20251117-110808,1e-06,32,0.3125920867570317,0.3125920867570317,0.2268750270561433,50,64,0.1,3,1,True,5422,10.076179307301839,0.17745709419250488,./logs/40/DA_LSTM/exp3,False,,DA_LSTM baseline
35,DA_LSTM,20251117-111013,0.0001,32,0.15828015642472823,0.15828015642472823,0.34245903637870945,40,64,0.1,3,1,True,5422,0.6869369414117601,0.0773630142211914,./logs/35/DA_LSTM/exp5,False,,DA_LSTM baseline
35,DA_LSTM,20251117-111222,5e-05,32,0.15791241012166593,0.15791241012166593,0.3424204858313087,40,64,0.1,3,1,True,5422,0.7102763023641374,0.0726768970489502,./logs/35/DA_LSTM/exp6,False,,DA_LSTM baseline
35,DA_LSTM,20251117-111519,1e-05,32,0.227065241068556,0.227065241068556,0.31709211750768346,40,64,0.1,3,1,True,5422,0.6904244788487752,0.0914149284362793,./logs/35/DA_LSTM/exp7,False,,DA_LSTM baseline
35,DA_LSTM,20251117-111806,1e-06,32,0.43353868207624346,0.43353868207624346,0.17187216530132754,40,64,0.1,3,1,True,5422,0.6587261438369751,0.09110856056213379,./logs/35/DA_LSTM/exp8,False,,DA_LSTM baseline
35,DA_LSTM,20251117-111956,0.0001,32,0.1559864089527593,0.1559864089527593,0.33433716666281305,60,64,0.1,3,1,True,5422,0.6676501433054606,0.0643467903137207,./logs/35/DA_LSTM/exp9,False,,DA_LSTM baseline
35,DA_LSTM,20251117-112150,5e-05,32,0.15797831001342547,0.15797831001342547,0.3423494157079998,60,64,0.1,3,1,True,5422,0.7194762157671379,0.07752680778503418,./logs/35/DA_LSTM/exp10,False,,DA_LSTM baseline
35,DA_LSTM,20251117-112455,1e-05,32,0.22648627001516475,0.22648627001516475,0.3174369821810253,60,64,0.1,3,1,True,5422,0.7424470329284668,0.05938124656677246,./logs/35/DA_LSTM/exp11,False,,DA_LSTM baseline
35,DA_LSTM,20251117-112800,1e-06,32,0.4301830119488293,0.4301830119488293,0.17245236092591493,60,64,0.1,3,1,True,5422,0.7548085467020671,0.10943603515625,./logs/35/DA_LSTM/exp12,False,,DA_LSTM baseline
37,DA_LSTM,20251117-113057,0.0001,32,0.24753855886582715,0.24753855886582715,0.28092686947041395,40,64,0.1,3,1,True,5422,1.7114873329798381,0.19350051879882812,./logs/37/DA_LSTM/exp4,False,,DA_LSTM baseline
37,DA_LSTM,20251117-113406,5e-05,32,0.2465073431429846,0.2465073431429846,0.2817575440902435,40,64,0.1,3,1,True,5422,1.6755746386267922,0.1872389316558838,./logs/37/DA_LSTM/exp5,False,,DA_LSTM baseline
37,DA_LSTM,20251117-114005,1e-05,32,0.24240373167135068,0.24240373167135068,0.2862346900845394,40,64,0.1,3,1,True,5422,1.7536413033803304,0.18935203552246094,./logs/37/DA_LSTM/exp6,False,,DA_LSTM baseline
37,DA_LSTM,20251117-114648,1e-06,32,0.41767934196766454,0.41767934196766454,0.17703514004887655,40,64,0.1,3,1,True,5422,1.6149960215886434,0.21392560005187988,./logs/37/DA_LSTM/exp7,False,,DA_LSTM baseline
37,DA_LSTM,20251117-114955,0.0001,32,0.24764472792601064,0.24764472792601064,0.27969343576800326,60,64,0.1,3,1,True,5422,1.8147449493408203,0.20765256881713867,./logs/37/DA_LSTM/exp8,False,,DA_LSTM baseline
37,DA_LSTM,20251117-115301,5e-05,32,0.2541524993454742,0.2541524993454742,0.27472141914374515,60,64,0.1,3,1,True,5422,1.692520534992218,0.26724886894226074,./logs/37/DA_LSTM/exp9,False,,DA_LSTM baseline
37,DA_LSTM,20251117-115840,1e-05,32,0.24817456172186972,0.24817456172186972,0.2790960928906363,60,64,0.1,3,1,True,5422,1.8277264157521356,0.253415584564209,./logs/37/DA_LSTM/exp10,False,,DA_LSTM baseline
37,DA_LSTM,20251117-120530,1e-06,32,0.41708557050781075,0.41708557050781075,0.17678223415620575,60,64,0.1,3,1,True,5422,1.6302790943781535,0.19376826286315918,./logs/37/DA_LSTM/exp11,False,,DA_LSTM baseline
40,DA_LSTM,20251117-122540,0.0001,32,0.2940641964828232,0.2940641964828232,0.2503698806900026,40,64,0.1,3,1,True,5422,8.450593215577742,0.15344452857971191,./logs/40/DA_LSTM/exp4,False,,DA_LSTM baseline
40,DA_LSTM,20251117-125158,5e-05,32,0.2836799875948276,0.2836799875948276,0.266144305914636,40,64,0.1,3,1,True,5422,9.302460708618163,0.22209644317626953,./logs/40/DA_LSTM/exp5,False,,DA_LSTM baseline
40,DA_LSTM,20251117-132810,1e-05,32,0.28066637761863955,0.28066637761863955,0.28664787195024977,40,64,0.1,3,1,True,5422,9.640940801302593,0.210615873336792,./logs/40/DA_LSTM/exp6,False,,DA_LSTM baseline
40,DA_LSTM,20251117-140548,1e-06,32,0.3130330708618622,0.3130330708618622,0.22708042147814456,40,64,0.1,3,1,True,5422,9.81588459332784,0.2915172576904297,./logs/40/DA_LSTM/exp7,False,,DA_LSTM baseline
40,DA_LSTM,20251117-143129,0.0001,32,0.29640873723682676,0.29640873723682676,0.24421903006538387,60,64,0.1,3,1,True,5422,10.733730807233213,0.20087552070617676,./logs/40/DA_LSTM/exp8,False,,DA_LSTM baseline
40,DA_LSTM,20251117-150905,5e-05,32,0.29435943748467414,0.29435943748467414,0.24881364467016734,60,64,0.1,3,1,True,5422,10.882314377882349,0.2289571762084961,./logs/40/DA_LSTM/exp9,False,,DA_LSTM baseline
40,DA_LSTM,20251117-154808,1e-05,32,0.28310650306738644,0.28310650306738644,0.28595950759187944,60,64,0.1,3,1,True,5422,9.759412792523703,0.22580742835998535,./logs/40/DA_LSTM/exp10,False,,DA_LSTM baseline
40,DA_LSTM,20251117-162532,1e-06,32,0.3126227289067768,0.3126227289067768,0.22699095578201645,60,64,0.1,3,1,True,5422,10.008742327690124,0.21238303184509277,./logs/40/DA_LSTM/exp11,False,,DA_LSTM baseline
FD003,PINN,20260210-101053,0.0001,32,111.66757762223472,111.66757762223472,5745972740.677518,50,64,0.1,3,1,True,2266,56.10404992103577,18.44129753112793,./logs/FD003/PINN/exp3,False,,main test
FD003,TP_Diff_Degra_V2,20260210-191338,0.0001,32,17.37359973847422,17.37359973847422,879.776238127245,50,64,0.1,3,1,True,3806056,234.41813683509827,0.6108160018920898,./logs/FD003/TP_Diff_Degra_V2/exp8,False,,main test
FD003,TP_Diff_Degra_V2,20260210-193422,0.0001,32,17.78956599591603,17.78956599591603,931.6417585544491,50,64,0.1,3,1,True,3806056,181.5221848487854,0.5750477313995361,./logs/FD003/TP_Diff_Degra_V2/exp10,False,,main test
FD003,DA_LSTM,20260210-193720,0.0001,32,82.97598603933399,82.97598603933399,353660.3821825381,50,64,0.1,3,1,True,3550,8.552534818649292,0.034037113189697266,./logs/FD003/DA_LSTM/exp14,False,,main test
FD003,CDSG,20260210-193838,0.0001,32,83.0099956282322,83.0099956282322,350429.26525235374,50,64,0.1,3,1,True,225181,20.956379413604736,0.05776476860046387,./logs/FD003/CDSG/exp0,False,,main test
FD003,PINN,20260210-194106,0.0001,32,111.66757762223472,111.66757762223472,5745972740.677518,50,64,0.1,3,1,True,2266,48.368234395980835,18.917264223098755,./logs/FD003/PINN/exp6,False,,main test
